"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"6623","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5750,4,2,5.75,0,5.30999994277954,5.59999990463257
"6624","0","W","ANALISTA","GESTAO","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",8000,4,2,7.5,0,7.34000015258789,7
"6625","0","W","ENGENHEIRO","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3500,3,0,3.5,0,4.5,3.75
"6626","0","W","TECNICO","SERVICOS TECNICOS","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",8000,4,3,5.75,0,0,6
"6627","0","W","ESTAGIARIO","COMPRAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2000,4,1,0,0,0,6.19999980926514
"6628","0","W","ANALISTA","TECNOLOGIA","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4000,2,2,3,0,8,3.39999997615814
"6629","0","W","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2400,2,0,2.5,4.375,4.5,6
"6630","0","W","SUPERVISOR","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,2,5.375,5,7.32000017166138,8
"6631","0","W","COMPRADOR","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2038,2,0,2.5,0,3.99000000953674,3.5
"6632","0","W","PROFESSOR","TECNOLOGIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",502,1,0,5.25,0,5,3.29999995231628
"6633","0","W","ESTAGIARIO","FINANCAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1500,4,2,4.45000004768372,0,4.49500000476837,5.19999980926514
"6634","0","W","OUTROS","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3000,3,1,4.875,0,6,7.84999990463257
"6635","0","W","OUTROS","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5300,4,3,5.66999983787537,5.59999990463257,6,7.40000009536743
"6636","0","W","CONSULTOR","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3000,4,1,6.25,5,6,4
"6637","0","W","ANALISTA","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4311,3,2,5.25,0,7.25999999046326,4.69999980926514
"6638","0","W","AUXILIAR","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",1600,2,1,0,0,0,3.29999995231628
"6639","0","W","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,3,6.75,7.375,7.5,7.5
"6640","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,2,5.875,0,8,6.20000004768372
"6641","0","W","PROFESSOR","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3800,3,1,7,0,7.34000015258789,8.39999961853027
"6642","0","W","TECNICO","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",540,1,0,0,0,0,6.5
"6643","0","W","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",5100,4,2,4,4,3.99000000953674,4.95000004768372
"6644","0","W","OUTROS","DESIGN","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3000,3,1,7.74000000953674,0,6.40000009536743,4
"6645","0","W","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",4350,4,0,9.25,0,7.99499988555908,9.60000038146973
"6646","0","W","AUXILIAR","RH","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1100,4,1,6.625,0,6,6.20000004768372
"6647","0","W","TECNICO","ENGENHARIA","TECNICO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",2800,2,1,5.75,0,6.25,7
"6648","0","W","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",2070,3,3,6.32999992370605,1.3,7.79999995231628,6.90000009536743
"6649","0","W","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",0,3,0,7.66000008583069,0,6.79999995231628,6
"6650","0","W","ANALISTA","AUDITORIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",2707,2,3,3.25,0,2.82500004768372,4.70000004768372
"6651","1","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",6785,4,1,8.65000009536743,0,8.00500011444092,7.5
"6652","0","W","ANALISTA","TECNOLOGIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",6100,3,0,4.75,0,3.98500001430511,4.5
"6653","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1300,4,1,7.625,0,6.69999980926514,6.5
"6654","0","W","ENGENHEIRO","MARKETING","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",8000,4,1,9,0,5.5,6.69999980926514
"6655","0","W","ANALISTA","ANALYTICS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",1000,3,0,6.5,0,5.98999977111816,6.40000009536743
"6656","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5303,3,1,6.30000019073486,0,7.25,6.76709985733032
"6657","1","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,0,9.625,4,7.5,8.69999980926514
"6658","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",7964,3,1,4.875,0,4.65000009536743,7.5
"6659","0","W","ESTAGIARIO","INDUSTRIA","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",2000,4,1,7.5,6,6,7.79999995231628
"6660","1","W","DESENVOLVEDOR","TECNOLOGIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",4500,4,0,8.71500015258789,0,7,8.30000019073486
"6661","0","W","AUXILIAR","TRANSPORTE","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1100,4,2,7.5,0,7,8
"6662","0","W","EMPREENDEDOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5000,4,2,7.15499997138977,0,5.99499988555908,9
"6663","0","W","GESTOR","MARKETING","DIRETORIA","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",9000,3,2,5,0,5.98999977111816,7.20000004768372
"6664","0","W","VENDEDOR","PESQUISA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",9,4,0,8,0,3.98000001907349,7.75
"6665","0","W","VENDEDOR","SERVICOS TECNICOS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5500000,4,1,7.375,4.5,7.16000008583069,8
"6666","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5500,4,2,7.875,0,7.32999992370605,8.19999980926514
"6667","0","W","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",2500,3,3,2.625,2.75,2.6632000207901,3
"6668","0","W","TECNICO","TECNOLOGIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1400,4,1,3.58000004291534,3,3,4
"6669","0","W","AUXILIAR","FINANCAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1600,1,1,2.75,2.5,1.32000005245209,5
"6670","0","W","TECNICO","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2200,2,2,2.75,0,2.5,4
"6671","0","W","ANALISTA","ADMINISTRACAO","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5500,3,1,6.75,4.75,5.57999992370605,5
"6672","0","W","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1000,3,0,5.32500004768372,0,3.66149997711182,5
"6673","0","W","OUTROS","ENGENHARIA","TECNICO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",3000,2,0,0,0,5.32000017166138,8.25
"6674","0","W","ENGENHEIRO","ADMINISTRACAO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",7964,4,2,8.34000015258789,0,8.19499969482422,8.69999980926514
"6675","0","W","ENGENHEIRO","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",6500,2,1,2.75,2.75,2.66000008583069,1.69999998807907
"6676","0","W","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",7000,3,1,6,0,5.49499988555908,5.15000009536743
"6677","0","W","CONSULTOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",7500,3,1,7.75,6,6.66599988937378,8.19999980926514
"6678","0","W","ESTAGIARIO","SERVICOS TECNICOS","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",1200,3,0,4.5699999332428,0,7,4
"6679","0","W","ENGENHEIRO","TECNOLOGIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",6200,2,3,5.25,6,6.65000009536743,6.59999990463257
"6680","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4623,3,0,4.40000009536743,0,9.32999992370605,7
"6681","0","W","OUTROS","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2200,3,1,4,0,5.98000001907349,6.20000004768372
"6682","0","W","ANALISTA","AUDITORIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1500,3,3,3.75,3.5,4,7
"6683","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,3,6.98000001907349,0,5.32999992370605,5.39999985694885
"6684","0","W","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1000,4,1,8.25,7,6.65999984741211,7.59999990463257
"6685","0","W","OUTROS","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2500,3,0,7,0,5.5,6.59999990463257
"6686","0","W","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",7900,4,1,4.59999990463257,6,7,4.5
"6687","0","W","OUTROS","ENGENHARIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3000,3,1,6.36500000953674,0,5.25,5.19999980926514
"6688","0","W","ADMINISTRATIVO","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,1,7.75,0,5.98999977111816,8
"6689","0","W","ESPECIALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1000,3,2,6,0,5.98999977111816,8.19999980926514
"6690","0","W","TECNICO","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1137,1,0,2.75,0,5.65999984741211,3.20000004768372
"6691","0","W","ENGENHEIRO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",900,4,1,7.5,0,8.65999984741211,5.84999990463257
"6692","0","W","TRAINEE","SERVICOS TECNICOS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3000,4,3,6.25,0,7.32000017166138,8.19999980926514
"6693","0","W","ANALISTA","SERVICOS TECNICOS","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",1700,2,2,3,3.5,5.98999977111816,5.95000004768372
"6694","0","W","ASSISTENTE","AUDITORIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1600,4,1,1.4,0,5.5,6.15000009536743
"6695","0","W","ANALISTA","SSMA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4000,4,3,7.41000008583069,8,8.39999961853027,7.59999990463257
"6696","0","W","ANALISTA","ANALYTICS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5100,4,0,9,0,7,8.09999990463257
"6697","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",0,3,2,7.75,0,7.46000003814697,6.80000019073486
"6698","0","W","ANALISTA","LOGISTICA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2400,3,1,3.75,0,5,4.09999990463257
"6699","0","W","TECNICO","PRODUCAO","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2764,4,0,4.5,0,0,7.5
"6700","0","W","TECNICO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,0,7.75,0,6.67000007629395,8.5
"6701","0","W","CONSULTOR","BIOLOGICAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,0,7.375,0,6.65000009536743,6.40000009536743
"6702","0","W","ANALISTA","BIOLOGICAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,1,5.6399998664856,0,6,4.40000009536743
"6703","0","W","TRAINEE","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2300,4,1,1.1625,0,5.98999977111816,5.69999980926514
"6704","0","W","PROFESSOR","ENSINO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1300,4,1,6.75,0,4.82999992370605,3.90000009536743
"6705","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",2200,4,1,7,0,7.09999990463257,9.5
"6706","0","W","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3850,3,0,7,0,4.99000000953674,8.5
"6707","0","W","OUTROS","ADMINISTRACAO","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",6800,4,2,7.75,5.625,6,7
"6708","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",957,3,1,4.75,0,4.65999984741211,6.40000009536743
"6709","0","W","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,1,6.5,0,6.65999984741211,7.19999980926514
"6710","1","W","ANALISTA","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",5000,4,1,7.75,6.25,6,8.19999980926514
"6711","0","W","OUTROS","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1500,4,1,7.75,0,6,6
"6712","0","W","ANALISTA","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4445,4,0,6.75,0,7.98999977111816,8.5
"6713","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1100,4,0,6.25,5,4.65000009536743,9.19999980926514
"6714","0","W","ENGENHEIRO","SSMA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",4800,4,0,5.25,0,4.65999984741211,6
"6715","0","W","OUTROS","FINANCAS","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",480,2,1,0,0,0,5.40000009536743
"6716","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,0,0,0,0,4
"6717","0","W","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2600,4,3,0,0,5.32000017166138,4
"6718","0","W","CONSULTOR","ANALYTICS","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",2500,3,1,8.34000015258789,0,8.39999961853027,6.40000009536743
"6719","0","W","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5000,2,1,5.5,0,8.65999984741211,6.25
"6720","0","W","AUDITOR","INDUSTRIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1637,3,1,5.99499988555908,0,4.67000007629395,5.80000019073486
"6721","0","W","SUPERVISOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2200,3,0,4.75,0,6.65999984741211,6.5
"6722","0","W","ADMINISTRATIVO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,2,5.5,0,6.67000007629395,7
"6723","1","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",2000,4,1,0,0,0,8
"6724","0","W","ENGENHEIRO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",700,4,0,7.98999977111816,0,7.59999990463257,4.59999990463257
"6725","0","W","ESPECIALISTA","COMERCIAL/VENDAS","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",6500,4,2,5.625,0,5.32000017166138,9.30000019073486
"6726","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",1300,4,0,9.00500011444092,0,7.19999980926514,10
"6727","0","W","CONSULTOR","RH","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",1600,4,2,7.5,6.25,6.67000007629395,6.70000004768372
"6728","0","W","EMPREENDEDOR","ADMINISTRACAO","DIRETORIA","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2500,4,3,8.25,0,7.32999992370605,7.30000019073486
"6729","1","W","ASSISTENTE","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",400,4,1,9,0,4.5,6.84999990463257
"6730","0","W","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",6000,3,1,7.75,5.5,5.32999992370605,6
"6731","1","W","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5000,4,0,7.25,0,7.59999990463257,7.59999990463257
"6732","0","W","OUTROS","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2800,4,0,0,0,0,7.59999990463257
"6733","0","W","ESTAGIARIO","TECNOLOGIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",712,3,1,4.125,0,6.67000007629395,4.59999990463257
"6734","1","W","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",10000,4,1,0,0,0,9
"6735","0","W","OUTROS","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3900,4,4,6.6399998664856,0,7.09999990463257,7.70000004768372
"6736","0","W","OPERADOR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR INTERROMPIDA","NULL","CURITIBA",2300,2,0,3,0,3.3199999332428,3.20000004768372
"6737","0","W","ANALISTA","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2170,2,0,0,0,0,6.59999990463257
"6738","1","W","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,1,7.75,5.25,7.3199999332428,6
"6739","0","W","EMPREENDEDOR","OUTROS","DIRETORIA","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",0,0,0,0,0,0,4.69999980926514
"6740","0","W","ESTAGIARIO","MARKETING","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1100,2,1,5.75,0,7,5
"6741","0","W","ESTAGIARIO","OUTROS","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","CURITIBA",0,0,0,0,0,0,7.40000009536743
"6742","0","W","OUTROS","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,2,8.5,0,7.32999992370605,7.34999990463257
"6743","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",921,2,1,0,0,8.65999984741211,6.45000004768372
"6744","0","W","TECNICO","ATEND. A CLIENTE","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3500,4,2,4.625,2.125,6.65999984741211,4.79999995231628
"6745","0","W","ESPECIALISTA","BIOLOGICAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5500,4,2,6,0,5.57500004768372,9.19999980926514
"6746","0","W","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3600,3,0,7,0,6.80000019073486,7.5
"6747","0","W","OUTROS","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,1,9,0,6,7.75
"6748","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1200,3,1,5.42000007629395,0,5.32000017166138,5.69999980926514
"6749","0","W","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2900,4,1,8.875,0,7,8.39999961853027
"6750","0","W","CONSULTOR","INDUSTRIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",3864,3,0,7.5,0,5.98999977111816,6.69999980926514
"6751","0","W","OUTROS","COMPRAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",2235,3,4,3,2,4.49500000476837,5
"6752","1","W","ESTAGIARIO","TECNOLOGIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,1,10,0,8,6
"6753","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",1500,3,0,1.0375,0,7.32000017166138,5.95000004768372
"6754","0","W","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1200,4,1,8.5,0,7.19999980926514,8.19999980926514
"6755","0","W","ANALISTA","BIOLOGICAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1900,1,1,4.96000003814697,0,6.80000019073486,7.30000019073486
"6756","0","W","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",7400,3,1,3.9335000038147,0,7.59999990463257,7.40000009536743
"6757","0","W","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",5000,2,1,2.45000004768372,0,3.97000002861023,3.25
"6758","0","W","CONSULTOR","FINANCAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1800,3,2,6.5,0,5.98999977111816,4
"6759","0","W","OUTROS","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL DOUTORADO","NULL","CURITIBA",4500,4,1,7,0,7.59999990463257,7.09999990463257
"6760","0","W","OUTROS","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,1,4.25,0,7.32000017166138,3.42499995231628
"6761","1","W","PESQUISADOR","ENSINO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","CURITIBA",1500,2,2,7,0,7.59959983825684,7.5
"6762","0","W","ASSISTENTE","TECNOLOGIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",4800,3,1,6.45499992370605,6.25,8.39999961853027,5.80000019073486
"6763","0","W","PROFESSOR","ENGENHARIA","TECNICO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","CURITIBA",2500,2,1,3.25,4.125,6,7.40000009536743
"6764","0","W","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,2,6.75,0,6.65000009536743,9
"6765","0","W","TECNICO","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",3800,3,0,4.24499988555908,0,4,4.30000007152557
"6766","0","W","EMPREENDEDOR","PRODUCAO","DIRETORIA","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,3,1,7.74000000953674,0,4,5.45000004768372
"6767","0","W","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",0,4,0,6.75,0,5.32999992370605,7.70000004768372
"6768","0","W","OUTROS","FINANCAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","CURITIBA",1600,0,0,8.61999988555908,0,6,7.5
